192.168.65.1 - - [27/Feb/2024:01:56:58 +0000] "GET /api/components/search_projects?ps=1 HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3oRbZNX6xadeIUAAAg"
192.168.65.1 - - [27/Feb/2024:01:56:58 +0000] "GET /images/alm/azure.svg HTTP/1.1" 200 236 "http://localhost:9000/projects/create" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3oRbZNX6xadeIUAAAi"
192.168.65.1 - - [27/Feb/2024:01:56:58 +0000] "GET /images/alm/gitlab.svg HTTP/1.1" 200 1063 "http://localhost:9000/projects/create" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3oRbZNX6xadeIUAAAk"
192.168.65.1 - - [27/Feb/2024:01:56:58 +0000] "GET /images/alm/github.svg HTTP/1.1" 200 838 "http://localhost:9000/projects/create" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3oRbZNX6xadeIUAAAl"
192.168.65.1 - - [27/Feb/2024:01:56:58 +0000] "GET /images/alm/bitbucket.svg HTTP/1.1" 200 754 "http://localhost:9000/projects/create" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3oRbZNX6xadeIUAAAj"
192.168.65.1 - - [27/Feb/2024:01:56:58 +0000] "GET /api/alm_settings/list? HTTP/1.1" 200 - "http://localhost:9000/projects/create" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3oRbZNX6xadeIUAAAh"
192.168.65.1 - - [27/Feb/2024:01:56:59 +0000] "GET /api/system/upgrades HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3oRbZNX6xadeIUAAAZ"
192.168.65.1 - - [27/Feb/2024:01:57:10 +0000] "GET /projects/create HTTP/1.1" 200 - "http://localhost:9000/account/reset_password" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3oRbZNX6xadeIUAAAm"
192.168.65.1 - - [27/Feb/2024:01:57:10 +0000] "GET /api/features/list HTTP/1.1" 200 - "http://localhost:9000/projects/create" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3oRbZNX6xadeIUAAAp"
192.168.65.1 - - [27/Feb/2024:01:57:11 +0000] "GET /api/users/current HTTP/1.1" 200 - "http://localhost:9000/projects/create" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3oRbZNX6xadeIUAAAo"
192.168.65.1 - - [27/Feb/2024:01:57:11 +0000] "GET /api/l10n/index?locale=en-US HTTP/1.1" 200 - "http://localhost:9000/projects/create" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3oRbZNX6xadeIUAAAn"
192.168.65.1 - - [27/Feb/2024:01:57:11 +0000] "GET /api/navigation/global HTTP/1.1" 200 - "http://localhost:9000/projects/create" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3oRbZNX6xadeIUAAAq"
192.168.65.1 - - [27/Feb/2024:01:57:11 +0000] "GET /api/alm_settings/list? HTTP/1.1" 200 - "http://localhost:9000/projects/create" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36" "AY3oRbZNX6xadeIUAAAr"
